longitude,latitude,year,month,day,hour,PV_power,WS10m
3.862038,43.62505,2022,07,02,18,60.9,3.52
3.862038,43.62505,2022,07,02,19,1.45,2.69
3.862038,43.62505,2022,07,02,20,0.0,2.0
3.862038,43.62505,2022,07,02,21,0.0,1.38
3.862038,43.62505,2022,07,02,22,0.0,0.97
3.862038,43.62505,2022,07,02,23,0.0,0.62
3.862038,43.62505,2022,07,03,00,0.0,0.21
3.862038,43.62505,2022,07,03,01,0.0,0.62
3.862038,43.62505,2022,07,03,02,0.0,0.83
3.862038,43.62505,2022,07,03,03,0.0,0.97
3.862038,43.62505,2022,07,03,04,0.0,1.17
3.862038,43.62505,2022,07,03,05,64.55,1.31
3.862038,43.62505,2022,07,03,06,227.39,1.17
3.862038,43.62505,2022,07,03,07,404.15,1.1
3.862038,43.62505,2022,07,03,08,557.34,0.83
3.862038,43.62505,2022,07,03,09,662.12,0.14
3.862038,43.62505,2022,07,03,10,748.64,1.1
3.862038,43.62505,2022,07,03,11,799.24,2.14
3.862038,43.62505,2022,07,03,12,812.19,2.69
3.862038,43.62505,2022,07,03,13,783.09,3.1
3.862038,43.62505,2022,07,03,14,703.84,3.79
3.862038,43.62505,2022,07,03,15,592.67,4.48
3.862038,43.62505,2022,07,03,16,440.14,4.41
3.862038,43.62505,2022,07,03,17,270.96,3.79
3.862038,43.62505,2022,07,03,18,87.0,2.76
3.862038,43.62505,2022,07,03,19,0.0,1.17
3.862038,43.62505,2022,07,03,20,0.0,1.66
3.862038,43.62505,2022,07,03,21,0.0,2.41
3.862038,43.62505,2022,07,03,22,0.0,2.69
3.862038,43.62505,2022,07,03,23,0.0,3.52
3.862038,43.62505,2022,07,04,00,0.0,2.69
3.862038,43.62505,2022,07,04,01,0.0,2.07
3.862038,43.62505,2022,07,04,02,0.0,2.28
3.862038,43.62505,2022,07,04,03,0.0,1.72
3.862038,43.62505,2022,07,04,04,0.0,1.72
3.862038,43.62505,2022,07,04,05,66.6,2.14
3.862038,43.62505,2022,07,04,06,213.76,2.0
3.862038,43.62505,2022,07,04,07,387.88,1.59
3.862038,43.62505,2022,07,04,08,536.43,1.45
3.862038,43.62505,2022,07,04,09,652.67,1.24
3.862038,43.62505,2022,07,04,10,55.33,1.03
3.862038,43.62505,2022,07,04,11,807.28,2.76
3.862038,43.62505,2022,07,04,12,809.63,4.0
3.862038,43.62505,2022,07,04,13,768.52,3.17
3.862038,43.62505,2022,07,04,14,667.83,2.14
3.862038,43.62505,2022,07,04,15,571.28,1.93
3.862038,43.62505,2022,07,04,16,430.67,3.17
3.862038,43.62505,2022,07,04,17,247.79,4.14
3.862038,43.62505,2022,07,04,18,98.42,4.48
3.862038,43.62505,2022,07,04,19,1.38,3.1
3.862038,43.62505,2022,07,04,20,0.0,3.24
3.862038,43.62505,2022,07,04,21,0.0,3.03
3.862038,43.62505,2022,07,04,22,0.0,2.62
3.862038,43.62505,2022,07,04,23,0.0,2.76
3.862038,43.62505,2022,07,05,00,0.0,3.1
3.862038,43.62505,2022,07,05,01,0.0,3.24
3.862038,43.62505,2022,07,05,02,0.0,3.17
3.862038,43.62505,2022,07,05,03,0.0,2.9
3.862038,43.62505,2022,07,05,04,0.0,2.69
3.862038,43.62505,2022,07,05,05,61.21,2.41
3.862038,43.62505,2022,07,05,06,223.11,2.55
3.862038,43.62505,2022,07,05,07,401.78,2.55
3.862038,43.62505,2022,07,05,08,560.95,2.83
3.862038,43.62505,2022,07,05,09,681.04,2.62
3.862038,43.62505,2022,07,05,10,759.08,2.62
3.862038,43.62505,2022,07,05,11,799.53,2.55
3.862038,43.62505,2022,07,05,12,794.9,2.07
3.862038,43.62505,2022,07,05,13,756.39,1.59
3.862038,43.62505,2022,07,05,14,680.12,1.59
3.862038,43.62505,2022,07,05,15,586.54,1.72
3.862038,43.62505,2022,07,05,16,420.75,2.07
3.862038,43.62505,2022,07,05,17,254.93,2.07
3.862038,43.62505,2022,07,05,18,79.98,2.34
3.862038,43.62505,2022,07,05,19,0.0,2.0
3.862038,43.62505,2022,07,05,20,0.0,2.97
3.862038,43.62505,2022,07,05,21,0.0,4.0
3.862038,43.62505,2022,07,05,22,0.0,4.14
3.862038,43.62505,2022,07,05,23,0.0,4.0
3.862038,43.62505,2022,07,06,00,0.0,3.79
3.862038,43.62505,2022,07,06,01,0.0,3.86
3.862038,43.62505,2022,07,06,02,0.0,3.86
3.862038,43.62505,2022,07,06,03,0.0,3.93
3.862038,43.62505,2022,07,06,04,0.0,3.93
3.862038,43.62505,2022,07,06,05,61.81,3.59
3.862038,43.62505,2022,07,06,06,107.93,3.03
3.862038,43.62505,2022,07,06,07,366.11,3.66
3.862038,43.62505,2022,07,06,08,520.04,3.93
3.862038,43.62505,2022,07,06,09,696.88,3.1
3.862038,43.62505,2022,07,06,10,778.9,3.17
3.862038,43.62505,2022,07,06,11,788.92,2.9
3.862038,43.62505,2022,07,06,12,642.18,2.76
3.862038,43.62505,2022,07,06,13,775.36,2.9
3.862038,43.62505,2022,07,06,14,538.09,2.76
3.862038,43.62505,2022,07,06,15,527.99,2.62
3.862038,43.62505,2022,07,06,16,381.57,2.9
3.862038,43.62505,2022,07,06,17,258.36,3.17
3.862038,43.62505,2022,07,06,18,100.79,3.03
3.862038,43.62505,2022,07,06,19,0.9,3.79
3.862038,43.62505,2022,07,06,20,0.0,4.0
3.862038,43.62505,2022,07,06,21,0.0,4.41
3.862038,43.62505,2022,07,06,22,0.0,3.79
3.862038,43.62505,2022,07,06,23,0.0,3.72
3.862038,43.62505,2022,07,07,00,0.0,4.0
3.862038,43.62505,2022,07,07,01,0.0,3.66
3.862038,43.62505,2022,07,07,02,0.0,3.38
3.862038,43.62505,2022,07,07,03,0.0,3.38
3.862038,43.62505,2022,07,07,04,0.0,3.38
3.862038,43.62505,2022,07,07,05,64.22,3.52
3.862038,43.62505,2022,07,07,06,236.55,3.79
3.862038,43.62505,2022,07,07,07,425.87,4.62
3.862038,43.62505,2022,07,07,08,587.03,4.97
3.862038,43.62505,2022,07,07,09,715.65,5.03
3.862038,43.62505,2022,07,07,10,797.78,4.9
3.862038,43.62505,2022,07,07,11,842.81,4.97
3.862038,43.62505,2022,07,07,12,845.0,5.03
3.862038,43.62505,2022,07,07,13,810.43,5.38
3.862038,43.62505,2022,07,07,14,734.19,5.66
3.862038,43.62505,2022,07,07,15,613.14,5.86
3.862038,43.62505,2022,07,07,16,461.34,6.21
3.862038,43.62505,2022,07,07,17,272.23,6.28
3.862038,43.62505,2022,07,07,18,101.81,6.28
3.862038,43.62505,2022,07,07,19,0.9,5.93
3.862038,43.62505,2022,07,07,20,0.0,6.21
3.862038,43.62505,2022,07,07,21,0.0,6.07
3.862038,43.62505,2022,07,07,22,0.0,6.21
3.862038,43.62505,2022,07,07,23,0.0,6.14
3.862038,43.62505,2022,07,08,00,0.0,5.66
3.862038,43.62505,2022,07,08,01,0.0,5.52
3.862038,43.62505,2022,07,08,02,0.0,5.24
3.862038,43.62505,2022,07,08,03,0.0,5.1
3.862038,43.62505,2022,07,08,04,0.0,5.03
3.862038,43.62505,2022,07,08,05,63.85,4.97
3.862038,43.62505,2022,07,08,06,238.21,4.97
3.862038,43.62505,2022,07,08,07,427.65,5.31
3.862038,43.62505,2022,07,08,08,592.32,5.59
3.862038,43.62505,2022,07,08,09,722.34,5.52
3.862038,43.62505,2022,07,08,10,800.34,5.1
3.862038,43.62505,2022,07,08,11,835.21,4.34
3.862038,43.62505,2022,07,08,12,830.67,3.66
3.862038,43.62505,2022,07,08,13,787.67,2.9
3.862038,43.62505,2022,07,08,14,704.46,2.14
3.862038,43.62505,2022,07,08,15,591.75,1.72
3.862038,43.62505,2022,07,08,16,451.67,1.79
3.862038,43.62505,2022,07,08,17,277.12,2.14
3.862038,43.62505,2022,07,08,18,103.59,2.41
3.862038,43.62505,2022,07,08,19,0.9,4.28
3.862038,43.62505,2022,07,08,20,0.0,4.21
3.862038,43.62505,2022,07,08,21,0.0,4.07
3.862038,43.62505,2022,07,08,22,0.0,3.79
3.862038,43.62505,2022,07,08,23,0.0,3.52
3.862038,43.62505,2022,07,09,00,0.0,3.45
3.862038,43.62505,2022,07,09,01,0.0,3.31
3.862038,43.62505,2022,07,09,02,0.0,3.31
3.862038,43.62505,2022,07,09,03,0.0,3.38
3.862038,43.62505,2022,07,09,04,0.0,3.52
3.862038,43.62505,2022,07,09,05,60.01,3.52
3.862038,43.62505,2022,07,09,06,226.2,3.24
3.862038,43.62505,2022,07,09,07,409.08,3.79
3.862038,43.62505,2022,07,09,08,571.68,4.07
3.862038,43.62505,2022,07,09,09,696.52,4.07
3.862038,43.62505,2022,07,09,10,772.12,3.31
3.862038,43.62505,2022,07,09,11,801.07,2.07
3.862038,43.62505,2022,07,09,12,783.93,0.83
3.862038,43.62505,2022,07,09,13,753.5,0.83
3.862038,43.62505,2022,07,09,14,684.31,1.03
3.862038,43.62505,2022,07,09,15,576.71,1.17
3.862038,43.62505,2022,07,09,16,440.18,1.45
3.862038,43.62505,2022,07,09,17,268.01,1.93
3.862038,43.62505,2022,07,09,18,99.29,2.34
3.862038,43.62505,2022,07,09,19,0.44,2.07
3.862038,43.62505,2022,07,09,20,0.0,3.45
3.862038,43.62505,2022,07,09,21,0.0,4.21
3.862038,43.62505,2022,07,09,22,0.0,4.21
3.862038,43.62505,2022,07,09,23,0.0,4.14
3.862038,43.62505,2022,07,10,00,0.0,3.93
3.862038,43.62505,2022,07,10,01,0.0,3.66
3.862038,43.62505,2022,07,10,02,0.0,3.52
3.862038,43.62505,2022,07,10,03,0.0,3.45
3.862038,43.62505,2022,07,10,04,0.0,3.38
3.862038,43.62505,2022,07,10,05,60.05,3.31
3.862038,43.62505,2022,07,10,06,226.42,3.03
3.862038,43.62505,2022,07,10,07,411.21,3.52
3.862038,43.62505,2022,07,10,08,571.01,3.66
3.862038,43.62505,2022,07,10,09,691.62,3.66
3.862038,43.62505,2022,07,10,10,769.22,3.31
3.862038,43.62505,2022,07,10,11,800.46,2.62
3.862038,43.62505,2022,07,10,12,791.13,1.66
3.862038,43.62505,2022,07,10,13,750.22,0.97
3.862038,43.62505,2022,07,10,14,680.17,0.69
3.862038,43.62505,2022,07,10,15,576.0,0.55
3.862038,43.62505,2022,07,10,16,436.87,0.41
3.862038,43.62505,2022,07,10,17,266.38,0.48
3.862038,43.62505,2022,07,10,18,98.17,0.9
3.862038,43.62505,2022,07,10,19,0.04,1.1
3.862038,43.62505,2022,07,10,20,0.0,1.31
3.862038,43.62505,2022,07,10,21,0.0,1.86
3.862038,43.62505,2022,07,10,22,0.0,2.34
3.862038,43.62505,2022,07,10,23,0.0,2.76
3.862038,43.62505,2022,07,11,00,0.0,2.97
3.862038,43.62505,2022,07,11,01,0.0,2.97
3.862038,43.62505,2022,07,11,02,0.0,2.97
3.862038,43.62505,2022,07,11,03,0.0,2.97
3.862038,43.62505,2022,07,11,04,0.0,2.97
3.862038,43.62505,2022,07,11,05,56.74,2.76
3.862038,43.62505,2022,07,11,06,220.76,2.48
3.862038,43.62505,2022,07,11,07,402.79,3.31
3.862038,43.62505,2022,07,11,08,559.28,3.31
3.862038,43.62505,2022,07,11,09,678.56,2.62
3.862038,43.62505,2022,07,11,10,749.66,1.79
3.862038,43.62505,2022,07,11,11,788.0,1.45
3.862038,43.62505,2022,07,11,12,797.49,1.93
3.862038,43.62505,2022,07,11,13,778.44,2.69
3.862038,43.62505,2022,07,11,14,704.6,3.38
3.862038,43.62505,2022,07,11,15,595.54,4.34
3.862038,43.62505,2022,07,11,16,452.57,4.62
3.862038,43.62505,2022,07,11,17,270.32,4.14
3.862038,43.62505,2022,07,11,18,97.23,3.38
3.862038,43.62505,2022,07,11,19,0.07,2.55
3.862038,43.62505,2022,07,11,20,0.0,1.38
3.862038,43.62505,2022,07,11,21,0.0,0.97
3.862038,43.62505,2022,07,11,22,0.0,0.97
3.862038,43.62505,2022,07,11,23,0.0,1.1
3.862038,43.62505,2022,07,12,00,0.0,1.03
3.862038,43.62505,2022,07,12,01,0.0,0.9
3.862038,43.62505,2022,07,12,02,0.0,0.62
3.862038,43.62505,2022,07,12,03,0.0,0.41
3.862038,43.62505,2022,07,12,04,0.0,0.62
3.862038,43.62505,2022,07,12,05,55.24,0.69
3.862038,43.62505,2022,07,12,06,212.99,0.34
3.862038,43.62505,2022,07,12,07,390.56,0.62
3.862038,43.62505,2022,07,12,08,542.48,0.9
3.862038,43.62505,2022,07,12,09,658.24,0.9
3.862038,43.62505,2022,07,12,10,733.39,0.9
3.862038,43.62505,2022,07,12,11,780.59,1.38
3.862038,43.62505,2022,07,12,12,792.1,2.0
3.862038,43.62505,2022,07,12,13,763.39,2.69
3.862038,43.62505,2022,07,12,14,695.99,3.1
3.862038,43.62505,2022,07,12,15,581.79,3.1
3.862038,43.62505,2022,07,12,16,435.61,3.52
3.862038,43.62505,2022,07,12,17,261.42,4.21
3.862038,43.62505,2022,07,12,18,93.89,4.14
3.862038,43.62505,2022,07,12,19,0.0,3.1
3.862038,43.62505,2022,07,12,20,0.0,2.07
3.862038,43.62505,2022,07,12,21,0.0,1.1
3.862038,43.62505,2022,07,12,22,0.0,1.03
3.862038,43.62505,2022,07,12,23,0.0,0.9
3.862038,43.62505,2022,07,13,00,0.0,1.31
3.862038,43.62505,2022,07,13,01,0.0,1.86
3.862038,43.62505,2022,07,13,02,0.0,2.21
3.862038,43.62505,2022,07,13,03,0.0,2.34
3.862038,43.62505,2022,07,13,04,0.0,2.28
3.862038,43.62505,2022,07,13,05,53.92,1.79
3.862038,43.62505,2022,07,13,06,213.35,1.17
3.862038,43.62505,2022,07,13,07,389.06,1.03
3.862038,43.62505,2022,07,13,08,544.41,1.52
3.862038,43.62505,2022,07,13,09,670.24,2.07
3.862038,43.62505,2022,07,13,10,764.8,3.1
3.862038,43.62505,2022,07,13,11,812.6,4.07
3.862038,43.62505,2022,07,13,12,823.55,4.55
3.862038,43.62505,2022,07,13,13,797.05,4.62
3.862038,43.62505,2022,07,13,14,717.13,4.41
3.862038,43.62505,2022,07,13,15,597.93,4.14
3.862038,43.62505,2022,07,13,16,445.55,3.79
3.862038,43.62505,2022,07,13,17,268.78,3.45
3.862038,43.62505,2022,07,13,18,96.25,2.9
3.862038,43.62505,2022,07,13,19,0.0,2.69
3.862038,43.62505,2022,07,13,20,0.0,2.14
3.862038,43.62505,2022,07,13,21,0.0,1.86
3.862038,43.62505,2022,07,13,22,0.0,1.45
3.862038,43.62505,2022,07,13,23,0.0,0.76
3.862038,43.62505,2022,07,14,00,0.0,0.69
3.862038,43.62505,2022,07,14,01,0.0,0.41
3.862038,43.62505,2022,07,14,02,0.0,0.34
3.862038,43.62505,2022,07,14,03,0.0,0.28
3.862038,43.62505,2022,07,14,04,0.0,0.21
3.862038,43.62505,2022,07,14,05,40.04,0.41
3.862038,43.62505,2022,07,14,06,189.77,0.34
3.862038,43.62505,2022,07,14,07,382.22,0.28
3.862038,43.62505,2022,07,14,08,536.86,0.62
3.862038,43.62505,2022,07,14,09,660.79,1.31
3.862038,43.62505,2022,07,14,10,749.13,2.28
3.862038,43.62505,2022,07,14,11,801.73,3.17
3.862038,43.62505,2022,07,14,12,810.75,3.66
3.862038,43.62505,2022,07,14,13,774.61,3.79
3.862038,43.62505,2022,07,14,14,698.3,4.0
3.862038,43.62505,2022,07,14,15,583.91,4.28
3.862038,43.62505,2022,07,14,16,437.8,4.55
3.862038,43.62505,2022,07,14,17,259.67,4.62
3.862038,43.62505,2022,07,14,18,91.46,4.21
3.862038,43.62505,2022,07,14,19,0.0,3.31
3.862038,43.62505,2022,07,14,20,0.0,3.03
3.862038,43.62505,2022,07,14,21,0.0,2.97
3.862038,43.62505,2022,07,14,22,0.0,2.62
3.862038,43.62505,2022,07,14,23,0.0,2.21
3.862038,43.62505,2022,07,15,00,0.0,1.31
3.862038,43.62505,2022,07,15,01,0.0,0.55
3.862038,43.62505,2022,07,15,02,0.0,1.52
3.862038,43.62505,2022,07,15,03,0.0,2.55
3.862038,43.62505,2022,07,15,04,0.0,2.69
3.862038,43.62505,2022,07,15,05,45.48,2.21
3.862038,43.62505,2022,07,15,06,207.7,1.72
3.862038,43.62505,2022,07,15,07,383.73,1.79
3.862038,43.62505,2022,07,15,08,536.77,2.14
3.862038,43.62505,2022,07,15,09,655.38,2.07
3.862038,43.62505,2022,07,15,10,735.04,2.0
3.862038,43.62505,2022,07,15,11,771.76,1.66
3.862038,43.62505,2022,07,15,12,762.93,1.38
3.862038,43.62505,2022,07,15,13,731.85,1.38
3.862038,43.62505,2022,07,15,14,659.22,1.59
3.862038,43.62505,2022,07,15,15,555.88,1.79
3.862038,43.62505,2022,07,15,16,418.83,2.07
3.862038,43.62505,2022,07,15,17,247.67,2.28
3.862038,43.62505,2022,07,15,18,85.66,2.41
3.862038,43.62505,2022,07,15,19,0.0,1.86
3.862038,43.62505,2022,07,15,20,0.0,2.0
3.862038,43.62505,2022,07,15,21,0.0,2.76
3.862038,43.62505,2022,07,15,22,0.0,3.59
3.862038,43.62505,2022,07,15,23,0.0,3.93
3.862038,43.62505,2022,07,16,00,0.0,4.07
3.862038,43.62505,2022,07,16,01,0.0,4.14
3.862038,43.62505,2022,07,16,02,0.0,4.07
3.862038,43.62505,2022,07,16,03,0.0,3.86
3.862038,43.62505,2022,07,16,04,0.0,3.52
3.862038,43.62505,2022,07,16,05,46.16,3.24
3.862038,43.62505,2022,07,16,06,202.57,2.9
3.862038,43.62505,2022,07,16,07,381.0,2.55
3.862038,43.62505,2022,07,16,08,541.37,2.9
3.862038,43.62505,2022,07,16,09,664.11,2.62
3.862038,43.62505,2022,07,16,10,734.28,1.79
3.862038,43.62505,2022,07,16,11,763.05,0.97
3.862038,43.62505,2022,07,16,12,768.23,0.83
3.862038,43.62505,2022,07,16,13,733.4,0.97
3.862038,43.62505,2022,07,16,14,662.75,0.97
3.862038,43.62505,2022,07,16,15,553.8,1.03
3.862038,43.62505,2022,07,16,16,419.62,1.03
3.862038,43.62505,2022,07,16,17,250.02,0.76
3.862038,43.62505,2022,07,16,18,88.19,0.76
3.862038,43.62505,2022,07,16,19,0.0,2.21
3.862038,43.62505,2022,07,16,20,0.0,1.1
3.862038,43.62505,2022,07,16,21,0.0,2.0
3.862038,43.62505,2022,07,16,22,0.0,3.03
3.862038,43.62505,2022,07,16,23,0.0,3.45
3.862038,43.62505,2022,07,17,00,0.0,3.66
3.862038,43.62505,2022,07,17,01,0.0,3.72
3.862038,43.62505,2022,07,17,02,0.0,3.59
3.862038,43.62505,2022,07,17,03,0.0,3.52
3.862038,43.62505,2022,07,17,04,0.0,3.45
3.862038,43.62505,2022,07,17,05,47.05,3.24
3.862038,43.62505,2022,07,17,06,201.81,3.03
3.862038,43.62505,2022,07,17,07,386.16,3.17
3.862038,43.62505,2022,07,17,08,543.85,3.86
3.862038,43.62505,2022,07,17,09,670.33,3.59
3.862038,43.62505,2022,07,17,10,745.85,2.9
3.862038,43.62505,2022,07,17,11,782.86,2.21
3.862038,43.62505,2022,07,17,12,785.05,2.0
3.862038,43.62505,2022,07,17,13,756.38,2.55
3.862038,43.62505,2022,07,17,14,689.02,3.31
3.862038,43.62505,2022,07,17,15,584.33,4.21
3.862038,43.62505,2022,07,17,16,439.61,5.03
3.862038,43.62505,2022,07,17,17,259.8,4.28
3.862038,43.62505,2022,07,17,18,88.69,3.03
3.862038,43.62505,2022,07,17,19,0.0,2.14
3.862038,43.62505,2022,07,17,20,0.0,1.59
3.862038,43.62505,2022,07,17,21,0.0,1.03
3.862038,43.62505,2022,07,17,22,0.0,0.76
3.862038,43.62505,2022,07,17,23,0.0,0.69
3.862038,43.62505,2022,07,18,00,0.0,0.62
3.862038,43.62505,2022,07,18,01,0.0,0.9
3.862038,43.62505,2022,07,18,02,0.0,1.03
3.862038,43.62505,2022,07,18,03,0.0,0.97
3.862038,43.62505,2022,07,18,04,0.0,1.03
3.862038,43.62505,2022,07,18,05,42.76,1.38
3.862038,43.62505,2022,07,18,06,192.46,1.31
3.862038,43.62505,2022,07,18,07,363.01,1.03
3.862038,43.62505,2022,07,18,08,518.08,1.24
3.862038,43.62505,2022,07,18,09,637.98,1.24
3.862038,43.62505,2022,07,18,10,725.99,1.86
3.862038,43.62505,2022,07,18,11,775.09,2.69
3.862038,43.62505,2022,07,18,12,786.24,3.31
3.862038,43.62505,2022,07,18,13,760.61,3.86
3.862038,43.62505,2022,07,18,14,687.31,4.14
3.862038,43.62505,2022,07,18,15,570.5,4.0
3.862038,43.62505,2022,07,18,16,423.52,3.59
3.862038,43.62505,2022,07,18,17,250.31,3.1
3.862038,43.62505,2022,07,18,18,84.53,2.34
3.862038,43.62505,2022,07,18,19,0.0,2.0
3.862038,43.62505,2022,07,18,20,0.0,1.59
3.862038,43.62505,2022,07,18,21,0.0,1.1
3.862038,43.62505,2022,07,18,22,0.0,0.76
3.862038,43.62505,2022,07,18,23,0.0,0.62
3.862038,43.62505,2022,07,19,00,0.0,0.14
3.862038,43.62505,2022,07,19,01,0.0,0.69
3.862038,43.62505,2022,07,19,02,0.0,1.03
3.862038,43.62505,2022,07,19,03,0.0,1.31
3.862038,43.62505,2022,07,19,04,0.0,1.59
3.862038,43.62505,2022,07,19,05,37.21,1.66
3.862038,43.62505,2022,07,19,06,144.11,1.52
3.862038,43.62505,2022,07,19,07,365.51,1.03
3.862038,43.62505,2022,07,19,08,528.02,1.72
3.862038,43.62505,2022,07,19,09,661.15,2.41
3.862038,43.62505,2022,07,19,10,748.16,3.1
3.862038,43.62505,2022,07,19,11,804.53,3.79
3.862038,43.62505,2022,07,19,12,805.11,4.21
3.862038,43.62505,2022,07,19,13,773.7,4.28
3.862038,43.62505,2022,07,19,14,701.03,4.34
3.862038,43.62505,2022,07,19,15,580.21,4.07
3.862038,43.62505,2022,07,19,16,431.71,3.72
3.862038,43.62505,2022,07,19,17,255.42,3.17
3.862038,43.62505,2022,07,19,18,86.75,2.41
3.862038,43.62505,2022,07,19,19,0.0,1.24
3.862038,43.62505,2022,07,19,20,0.0,0.9
3.862038,43.62505,2022,07,19,21,0.0,0.9
3.862038,43.62505,2022,07,19,22,0.0,0.97
3.862038,43.62505,2022,07,19,23,0.0,1.1
3.862038,43.62505,2022,07,20,00,0.0,1.03
3.862038,43.62505,2022,07,20,01,0.0,0.62
3.862038,43.62505,2022,07,20,02,0.0,0.55
3.862038,43.62505,2022,07,20,03,0.0,0.69
3.862038,43.62505,2022,07,20,04,0.0,0.76
3.862038,43.62505,2022,07,20,05,33.14,0.62
3.862038,43.62505,2022,07,20,06,177.07,0.55
3.862038,43.62505,2022,07,20,07,355.96,0.69
3.862038,43.62505,2022,07,20,08,512.53,1.86
3.862038,43.62505,2022,07,20,09,636.17,2.0
3.862038,43.62505,2022,07,20,10,728.86,1.93
3.862038,43.62505,2022,07,20,11,777.22,2.83
3.862038,43.62505,2022,07,20,12,785.79,3.45
3.862038,43.62505,2022,07,20,13,753.29,3.52
3.862038,43.62505,2022,07,20,14,666.17,3.59
3.862038,43.62505,2022,07,20,15,556.76,3.59
3.862038,43.62505,2022,07,20,16,410.32,3.17
3.862038,43.62505,2022,07,20,17,236.93,2.76
3.862038,43.62505,2022,07,20,18,76.09,2.14
3.862038,43.62505,2022,07,20,19,0.0,4.69
3.862038,43.62505,2022,07,20,20,0.0,5.45
3.862038,43.62505,2022,07,20,21,0.0,5.24
3.862038,43.62505,2022,07,20,22,0.0,4.41
3.862038,43.62505,2022,07,20,23,0.0,4.07
3.862038,43.62505,2022,07,21,00,0.0,3.86
3.862038,43.62505,2022,07,21,01,0.0,3.72
3.862038,43.62505,2022,07,21,02,0.0,3.72
3.862038,43.62505,2022,07,21,03,0.0,3.59
3.862038,43.62505,2022,07,21,04,0.0,3.38
3.862038,43.62505,2022,07,21,05,39.27,3.31
3.862038,43.62505,2022,07,21,06,193.05,3.17
3.862038,43.62505,2022,07,21,07,375.07,3.17
3.862038,43.62505,2022,07,21,08,530.26,2.9
3.862038,43.62505,2022,07,21,09,652.09,2.34
3.862038,43.62505,2022,07,21,10,723.43,1.66
3.862038,43.62505,2022,07,21,11,758.69,1.45
3.862038,43.62505,2022,07,21,12,767.08,1.59
3.862038,43.62505,2022,07,21,13,734.66,1.79
3.862038,43.62505,2022,07,21,14,663.83,2.07
3.862038,43.62505,2022,07,21,15,555.8,2.34
3.862038,43.62505,2022,07,21,16,412.64,2.62
3.862038,43.62505,2022,07,21,17,241.67,2.97
3.862038,43.62505,2022,07,21,18,80.48,3.45
3.862038,43.62505,2022,07,21,19,0.0,3.86
3.862038,43.62505,2022,07,21,20,0.0,3.17
3.862038,43.62505,2022,07,21,21,0.0,2.34
3.862038,43.62505,2022,07,21,22,0.0,1.59
3.862038,43.62505,2022,07,21,23,0.0,2.21
3.862038,43.62505,2022,07,22,00,0.0,2.76
3.862038,43.62505,2022,07,22,01,0.0,3.03
3.862038,43.62505,2022,07,22,02,0.0,3.03
3.862038,43.62505,2022,07,22,03,0.0,3.1
3.862038,43.62505,2022,07,22,04,0.0,3.1
3.862038,43.62505,2022,07,22,05,35.42,2.9
3.862038,43.62505,2022,07,22,06,180.71,2.62
3.862038,43.62505,2022,07,22,07,357.33,1.66
3.862038,43.62505,2022,07,22,08,511.05,1.66
3.862038,43.62505,2022,07,22,09,636.25,1.66
3.862038,43.62505,2022,07,22,10,678.3,2.14
3.862038,43.62505,2022,07,22,11,751.96,2.97
3.862038,43.62505,2022,07,22,12,780.54,3.59
3.862038,43.62505,2022,07,22,13,752.58,3.86
3.862038,43.62505,2022,07,22,14,678.65,4.07
3.862038,43.62505,2022,07,22,15,460.05,4.07
3.862038,43.62505,2022,07,22,16,375.91,3.59
3.862038,43.62505,2022,07,22,17,214.38,3.17
3.862038,43.62505,2022,07,22,18,53.35,2.9
3.862038,43.62505,2022,07,22,19,0.0,2.62
3.862038,43.62505,2022,07,22,20,0.0,1.72
3.862038,43.62505,2022,07,22,21,0.0,0.76
3.862038,43.62505,2022,07,22,22,0.0,0.9
3.862038,43.62505,2022,07,22,23,0.0,1.93
3.862038,43.62505,2022,07,23,00,0.0,3.1
3.862038,43.62505,2022,07,23,01,0.0,3.1
3.862038,43.62505,2022,07,23,02,0.0,3.45
3.862038,43.62505,2022,07,23,03,0.0,3.38
3.862038,43.62505,2022,07,23,04,0.0,3.45
3.862038,43.62505,2022,07,23,05,0.07,3.52
3.862038,43.62505,2022,07,23,06,153.78,3.59
3.862038,43.62505,2022,07,23,07,135.77,4.0
3.862038,43.62505,2022,07,23,08,402.87,3.66
3.862038,43.62505,2022,07,23,09,601.83,2.97
3.862038,43.62505,2022,07,23,10,597.44,2.83
3.862038,43.62505,2022,07,23,11,699.67,2.48
3.862038,43.62505,2022,07,23,12,768.86,2.76
3.862038,43.62505,2022,07,23,13,734.42,3.45
3.862038,43.62505,2022,07,23,14,663.64,3.72
3.862038,43.62505,2022,07,23,15,546.82,3.72
3.862038,43.62505,2022,07,23,16,403.88,3.93
3.862038,43.62505,2022,07,23,17,233.35,4.07
3.862038,43.62505,2022,07,23,18,75.36,4.21
3.862038,43.62505,2022,07,23,19,0.0,3.24
3.862038,43.62505,2022,07,23,20,0.0,2.83
3.862038,43.62505,2022,07,23,21,0.0,2.69
3.862038,43.62505,2022,07,23,22,0.0,2.55
3.862038,43.62505,2022,07,23,23,0.0,2.76
3.862038,43.62505,2022,07,24,00,0.0,3.17
3.862038,43.62505,2022,07,24,01,0.0,3.45
3.862038,43.62505,2022,07,24,02,0.0,3.52
3.862038,43.62505,2022,07,24,03,0.0,3.38
3.862038,43.62505,2022,07,24,04,0.0,3.24
3.862038,43.62505,2022,07,24,05,33.98,2.97
3.862038,43.62505,2022,07,24,06,183.32,2.62
